id,name,original_price,price,fulfillment_type,brand,review_count,rating_average,favourite_count,current_seller,number_of_images,category,quantity_sold,discount
28439249,Gọng Kính Cận Nhựa Đen Nam 2164 Cầu Kim Loại,129000,122550,dropship,OEM,0,0.0,0,MIIN STORE,1,Thời Trang,0,5.0
109368813,Kính lão thị viễn thị không vành trung niên siêu nhẹ chống tăng độ PKTMKT09S,109000,109000,dropship,OEM,0,0.0,0,PHỤ KIỆN THIÊN MINH,4,Gọng kính nam,4,0.0
187622947,Gọng kính chữ nhật thời trang 212,139000,139000,dropship,OEM,0,0.0,0,Kính Mắt Anh Shop,1,Gọng kính nam,0,0.0
103854912,"Gọng kính cận, Kính giả cận Mắt vuông unisex nhựa Đen cao cấp ",120000,114000,dropship,HOKO,0,0.0,0,Kính Xinh Shop,5,Gọng kính nam,0,5.0
186105616,Gọng kính nhựa dẻo thời trang nam nữ siêu nhẹ siêu bền Ouress 3016,140000,140000,dropship,OURESS,0,0.0,0,Kính Mắt Ouress,5,Gọng kính nam,0,0.0
207459130,Kính mắt chống ánh sáng xanh unisex thiết kế đơn giản cho nam và nữ,120000,120000,dropship,LALAMIA,0,0.0,0,Kính Xinh,4,Gọng kính nam,0,0.0
52226818,Gọng Kính Cận Kính Giả Cận Nam Nữ Không Độ V Mắt Vuông To Viền Dày,93000,81000,dropship,OEM,4,3.3,0,Kính Xinh,3,Thời Trang,27,12.9
122559416,"[15] Gọng kính cận nam nữ nhựa dẻo siêu bền, dáng chữ nhật basic",59000,59000,dropship,OEM,0,0.0,0,Young Love,5,Gọng kính nam,0,0.0
118510816,"Gọng kính nam nữ dáng vuông KÍNH MẮT THIÊN HÀ gọng dẻo,nhẹ, bền, giá rẻ, nhiều màu,dễ đeo, thời trang, cận loạn TH2723",149000,149000,dropship,	OEM,0,0.0,0,THẾ GIỚI THỜI TRANG 24H,1,Gọng kính nam,0,0.0
45639726,Kính viễn thị siêu dẻo UNIQUIKVN88 NhatBan cao cấp chống gãy chống va đập,108000,108000,dropship,OEM,25,4.0,0,PHỤ KIỆN THIÊN MINH,6,Thời Trang,179,0.0
175149980,"Gọng Kính Cận, Kính Giả Cận Mắt Tròn Unisex Thời Trang",120000,114000,dropship,LiLiLa,1,5.0,0,Kính Xinh Shop,2,Gọng kính nam,4,5.0
70410302,Kính xinh Mắt vuông Basic Trong suốt ulzzang + tặng Tuavit Kính xinh mini 2 đầu đa năng,102000,96900,dropship,OEM,0,0.0,0,Kính Xinh,4,Thời Trang,2,5.0
90871477,Gọng kính cận mặt vuông 329 dành cho nam và nữ hot trend 2021,99000,99000,dropship,OEM,1,5.0,0,Shop Kính Mắt AQ,4,Gọng kính nam,2,0.0
94520804,Gọng kính cận tròn nhựa dẻo 066 - Tiệm kính Candy,140000,140000,dropship,OEM,0,0.0,0,kinhmatcandy,9,Root,0,0.0
127063951,[50] Gọng kính cận nam nữ dáng tròn gọng nhựa dẻo,99000,99000,dropship,OEM,0,0.0,0,Young Love,6,Gọng kính nam,0,0.0
119475695,[11] Kính cận thời trang gọng dẻo đẹp,55000,55000,dropship,OEM,0,0.0,0,Young Love,2,Gọng kính nam,0,0.0
91831156,Kính lão thị viễn thị nam nữ chống mọi va đập không vành siêu nhẹ rõ và sáng,109000,109000,dropship,OEM,0,0.0,0,PHỤ KIỆN THIÊN MINH,4,Gọng kính nam,1,0.0
74637890,"Gọng kính, mắt kính SARIFA 3510 (53-18-148) chính hãng, nhiều màu lựa chọn",520000,159000,dropship,SARIFA,1,4.0,0,SUNGLASSHUT,4,Gọng kính nam,6,69.42
102100917,"Gọng kính cận, Kính giả cận mắt tròn kim loại tăm siêu nhẹ ulzzang thời trang Korea",120000,120000,dropship,LALAMIA,0,0.0,0,Kính Xinh,4,Gọng kính nam,0,0.0
103855467,Gọng kính Nam Mắt vuông cao cấp thời trang (ĐEN),120000,120000,dropship,LALAMIA,0,0.0,0,Kính Xinh,5,Gọng kính nam,1,0.0
26348410,Kính viễn thị nam nữ đổi màu gọng có đệm silicon cực êm tai KDN - KVN16,123000,123000,dropship,OEM,3,3.3,0,PHỤ KIỆN THIÊN MINH,4,Thời Trang,8,0.0
127046029,"Kính Giả Cận, Gọng Kính Cận Nam Nữ Mắt Vuông Unisex Gọng Nhựa Không Độ Hàn Quốc Nhiều Màu - Kính Xinh Shop",150000,150000,dropship,LALAMIA,0,0.0,0,Kính Xinh,2,Gọng kính nam,1,0.0
48952672,Kính mắt vuông nhỏ nhựa dẻo KOREA - Form nhỏ,120000,120000,dropship,OEM,0,0.0,0,Kính Xinh Shop,4,Thời Trang,2,0.0
106275866,Gọng kính mắt tròn nam nữ 2129 Chilistore,148000,140600,dropship,OEM,0,0.0,0,MIIN STORE,4,Root,0,5.0
90851255,Kính lão thị viễn thị gập gọn có bao đeo hông tiện lợi,109000,109000,dropship,OEM,6,4.5,0,PHỤ KIỆN THIÊN MINH,6,Gọng kính nam,12,0.0
183040927,Gọng kính cận đen mắt trắng nửa viền cao cấp cho nam nữ,139000,139000,dropship,OEM,0,0.0,0,PhuongLinhMT,4,Root,0,0.0
141919573,"Gọng Kính Cận, Kính Giả Cận Nam Nữ Mắt Vuông Nhỏ Bản Nhựa Dày Chống Ánh Sáng Xanh",150000,142500,dropship,LiLiLa,0,0.0,0,Kính Xinh Shop,5,Gọng kính nam,0,5.0
143253108,"Kính GIả Cận, Gọng Kính Cận Nam Nữ Dáng Tròn Hợp Kim Màu Bac",120000,114000,dropship,HOKO,0,0.0,0,Kính Xinh Shop,3,Gọng kính nam,0,5.0
126414891,Kính Mắt Vuông Nhỏ Gọng Nhựa Siêu Dẻo Siêu Bền Hàn Quốc - Nhiều Màu Lựa Chọn,150000,142500,dropship,LiLiLa,0,0.0,0,Kính Xinh Shop,3,Gọng kính nam,0,5.0
164993069,Kính Harry Porter Mắt Tròn Nhỏ Gọng Nhựa Cao Cấp,160000,160000,dropship,LALAMIA,0,0.0,0,Kính Xinh,5,Gọng kính nam,0,0.0
43212091,Kính gọng Trong suốt nửa viền,89000,89000,dropship,OEM,0,0.0,0,CECE STORE,3,Thời Trang,0,0.0
246166300,Gọng kính cận LANI kim loại tròn cho mặt nhỏ màu sắc nhẹ nhàng 29120 - Mắt kính có độ theo yêu cầu,111000,111000,dropship,LANI,0,0.0,0,Kính Mắt Lani,9,Root,0,0.0
177589728,Gọng kính tròn nhựa dẻo chống gãy siêu nhẹ Braby kính mắt nam nữ trong suốt kiểu dáng basic trẻ trung MK15,149000,149000,dropship,OEM,0,0.0,0,KÍNH MẮT BRABY,9,Root,0,0.0
26377561,Kính viễn thị gập siêu gọn tặng kèm hộp đựng nam châm KDN - KVN44,99000,99000,tiki_delivery,OEM,0,0.0,0,Namquynhshop,5,Thời Trang,12,0.0
28485607,Gọng Kính Cận Nam Clubmaster 2723 Viền Vàng ,127000,127000,dropship,OEM,0,0.0,0,Kính Xinh Shop,1,Thời Trang,0,0.0
36861875,Gọng Kính Trong Mắt Vuông Giả Cận Unisex TR110 - Nhựa Dẽo Chống Gãy Khi Va Đập Mạnh - Gọng Nhẹ Dễ Đeo - CHống UV - Bám Bụi,90000,85500,dropship,OEM,0,0.0,0,Kính Xinh,5,Thời Trang,1,5.0
73773572,"Gọng Kính Xinh, Gọng Kính cận, Kính giả cận Mắt vuông Form to unisex thời trang cho Nam và Nữ + tặng tuavit Kính Xinh mini",114000,114000,dropship,OEM,2,5.0,0,THẾ GIỚI THỜI TRANG 24H,4,Gọng kính nam,3,0.0
70297742,Kính xinh Mắt mèo nhựa retro Korea + tặng Tuavit Kính xinh mini tiện lợi,129000,129000,dropship,HOKO,0,0.0,0,Kính Xinh Shop,4,Thời Trang,1,0.0
204962832,Kính Mắt Trong Suốt Phong Cách Vintage D28,15000,15000,dropship,OEM,2,5.0,0,starhungyen,10,Root,3,0.0
133829204,Kính thời trang gọng vuông phong cách hàn quốc Chấm D36,15000,15000,dropship,OEM,0,0.0,0,starhungyen,9,Gọng kính nữ,1,0.0
165778865,kính ngố Nobita thời trang,15000,15000,dropship,OEM,0,0.0,0,Chau177,3,Root,1,0.0
208642724,"Khuyên Tai Khuyên Mũi Nam Nữ Xỏ Lỗ GIÁ 1 CHIẾC,Bông Tai Khuyên Mũi, Môi Không Cần Xỏ Nam Nữ Unisex Tròn Circle Basic Cam",10500,10500,dropship,OEM,0,0.0,0,Beo Chan Chan Tất Vớ Phụ Kiện,9,Root,0,0.0
208642937,"Khuyên Tai Khuyên Mũi Nam Nữ Xỏ Lỗ GIÁ 1 CHIẾC,Bông Tai Khuyên Môi Bông Tai Không Cần Xỏ Nam Nữ Unisex Tròn Circle Basic",10500,10500,dropship,OEM,0,0.0,0,Beo Chan Chan Tất Vớ Phụ Kiện,10,Bông tai,0,0.0
103798221,"Kính chống giọt bắn phòng dịch Face Shield cỡ người lớn, Kính nhựa trong suốt cao cấp",12500,12500,dropship,OEM,0,0.0,0,siêu thị hà nội,12,Gọng kính nữ,0,0.0
94520771,"Khăn lau đa năng ASIA OPTICAL, lau kính, mắt kính, đồng hồ, vật dụng khác  tặng kèm khi mua gọng kính bất kỳ",3500,3500,dropship,OEM,0,0.0,0,kinhmatcandy,5,Root,2,0.0
169244975,"Hộp Đựng Kính Mắt Nam Nữ Tiện Dụng | Hộp Kính Mắt Nhựa PP Cao Cấp - Hiệu Asia, Valuk",15000,15000,dropship,OEM,0,0.0,0,MIKA,6,Mắt kính,0,0.0
89472969, Kính Chắn Dầu Mỡ,10000,10000,dropship,OEM,0,0.0,0,HUYENDUYSHOP,6,Gọng kính nữ,0,0.0
249160893,Kính mắt phong cách Hàn Quốc,11900,11900,dropship,OEM,0,0.0,0,Shopsieu0811,8,Root,0,0.0
171056639,Kính Mắt Thời Trang Gọng Giả Cận Tròn D80,19000,19000,dropship,OEM,24,4.0,0,starhungyen,9,Root,69,0.0
56093348,Gọng kính giả cận nam nữ cao cấp Hàn Quốc ViVo - Kính cận tròn không độ mẫu đẹp lạ BDTT,30000,30000,dropship,OEM,16,4.5,0,BIGDREAM HCM,5,Gọng kính,39,0.0
141245255,"Kính đọc sách, gọng kính thời trang, khung kim loại giá sốc - KM49",40000,20000,dropship,OEM,5,3.6,0,247Shop,5,Gọng kính nữ,17,50.0
171056605,Kính Thời Trang Hàn Quốc Gọng Vuông To Tròn Hot Trend D75,19000,19000,dropship,OEM,0,0.0,0,starhungyen,10,Root,0,0.0
204962816,Kính gọng thời trang mắt vuông phong cách Hàn Quốc D103,24000,24000,dropship,OEM,1,5.0,0,starhungyen,8,Root,1,0.0
99134028,KÍNH NGỐ TRÒN TATA DỄ THƯƠNG MỚI VỀ,25000,25000,dropship,OEM,5,4.8,0,ANCHI HOUSE,8,Root,17,0.0
204962189,Mắt Kính Gọng Chữ V Dáng Vuông Thời Trang D41,21000,21000,dropship,OEM,0,0.0,0,starhungyen,9,Root,1,0.0
119943009,Gọng kính cận nữ QUANAI mắt kính 0 độ thời trang hình chữ nhật cao cấp sành điệu,30000,30000,dropship,OEM,0,0.0,0,thời trang mùa hạ,10,Root,1,0.0
204962151,Kính Tròn Nobita Giả Cận Gọng Kim Loại Chắc Chắn D99,21000,21000,dropship,OEM,0,0.0,0,starhungyen,10,Root,0,0.0
165780629,Mắt kính tráng gương,20000,20000,dropship,OEM,0,0.0,0,Chau177,2,Root,0,0.0
204958003,Kính mắt giả cận style Hàn Quốc loại chuẩn gọng siêu xinh D34,29000,29000,dropship,OEM,0,0.0,0,starhungyen,7,Root,2,0.0
204962292,Mắt kính gọng tròn chống bức xạ mặt trời phong cách retro D121,22000,22000,dropship,OEM,0,0.0,0,starhungyen,6,Root,0,0.0
150614439,Mắt Kính Thời Trang Hàn Quốc Gọng Tròn Năng Động Nam Nữ - Liph Store,29317,29317,dropship,OEM,0,0.0,0,Liphfashion,7,Root,1,0.0
133828847,Kính ngố tròn nobita thầy bói nhiều màu D26,17000,17000,dropship,OEM,0,0.0,0,starhungyen,7,Root,10,0.0
133831598,Kính Râm Đi Biển Chữ D Sang Chảnh Màu Đen D42,17000,17000,dropship,OEM,1,1.0,0,starhungyen,8,Gọng kính nữ,4,0.0
171056635,Gọng Kính Phong Cách Hàn Quốc Siêu Đẹp D79,19000,19000,dropship,OEM,2,5.0,0,starhungyen,10,Root,6,0.0
154962150,Bột tạo dẻo câu lancer câu đơn,10000,10000,dropship,OEM,0,0.0,0,Bách Hóa Cần Câu,1,Root,0,0.0
135288350,Gọng Kính teen tròn Nobita gọng mảnh ( có thể lắp mắt cận được ),19000,19000,dropship,OEM,0,0.0,0,Beo Chan Chan Tất Vớ Phụ Kiện,8,Root,0,0.0
97808450,"Kính bảo hộ chống khói bụi và giọt bắn, mắt kính thời trang chống tia UV dành cho cả nam và nữ 054",22000,22000,dropship,OEM,1,4.0,0,Kính Xinh,6,Root,2,0.0
124275846,Kính Ngố Gọng Tròn Unisex Thời Trang,25000,23750,dropship,OEM,0,0.0,0,MuaMuaOnline,3,Gọng kính nữ,0,5.0
133829593,Mắt kính ngố tròn thời trang cao cấp Nam Nữ D10,17000,17000,dropship,OEM,2,5.0,0,starhungyen,8,Gọng kính nữ,4,0.0
35420355,Kính Ngố Nobita KM01,50000,25750,dropship,OEM,0,0.0,0,Phụ Kiện Store 76,9,Thời Trang,12,48.5
93831482, Kính mắt Nobita gọng tròn,30000,30000,dropship,OEM,0,0.0,0,Củ Khoai Store – The Ugly Potato,3,Root,1,0.0
114760149,Kính Oval Giả Cận Ngố Nobita nam nữ cao cấp Hàn Quốc,19000,19000,dropship,OEM,1,5.0,0,ShopTom365,7,Root,4,0.0
116639151,Kính ngố Nôbita dể thương,20000,20000,dropship,OEM,0,0.0,0,Kana BT,1,Gọng kính nữ,0,0.0
178093407,GỌNG KÍNH CẬN DẺO MẮT MÈO XẾCH HÀN QUỐC TRONG SUỐT,16000,16000,dropship,OEM,0,0.0,0,Cam Cam Vintage,5,Root,0,0.0
176710729,Mắt kính giả cận Jun Secret gọng kim loại tròng kính hình oval đẹp JS203 - Tặng kèm bao da,30000,30000,dropship,Jun Secret,0,0.0,0,Jun Secret Official,4,Gọng kính nữ,0,0.0
148575662,Bột tạo dẻo câu lancer câu đơn,10000,10000,dropship,OEM,0,0.0,0,Shop Cần Câu Máy Câu,1,Root,0,0.0
144651623,Bột tạo dẻo câu lancer câu đơn,10000,10000,dropship,OEM,0,0.0,0,Thế Giới Đồ Câu Cá,1,Root,0,0.0
207209086,Kính nữ tạo hiệu ứng má hồng gọng đen Kính không độ cute dễ thương dành cho nữ,42000,25000,dropship,OEM,0,0.0,0,Yams Closet,9,Root,0,40.48
253091117,"Kính giả cận Nobita cao cấp, Gọng kính cận",29000,29000,dropship,OEM,0,0.0,0,Thiet Bi Y Te Vi Na,6,Gọng kính nữ,0,0.0
204962885,Gọng kính thời trang nữ mắt đa giác kim loại D138,25000,25000,dropship,OEM,0,0.0,0,starhungyen,10,Root,0,0.0
149620390,Bột tạo dẻo câu lancer câu đơn,10000,10000,dropship,OEM,0,0.0,0,Tổng Kho Cần Câu,1,Root,0,0.0
96933950,GỌNG KÍNH GIẢ CẬN GỌNG CHỮ V FORM VUÔNG 2 CHẤM HOTTREND CỰC ĐẸP,32000,32000,dropship,OEM,4,2.5,0,BEMVN,8,Gọng kính nữ,16,0.0
155273506,"Mắt kính thời trang chống tia bức xạ UV, chống bụi gọng nhựa tròn K0115 unisex nam nữ style giả cận, phong cách tri thức, lịch sự",72000,43000,tiki_delivery,OEM,7,5.0,0,KIKOP Store,4,Gọng kính nữ,89,40.28
172128140,Gọng kính hợp kim - 8218,49000,49000,dropship,OURESS,1,5.0,0,Kính Mắt Ouress,9,Gọng kính nữ,1,0.0
154697004,GỌNG KÍNH NHỰA TR90 SIÊU NHẸ - 83021,49000,49000,dropship,OURESS,0,0.0,0,Kính Mắt Ouress,10,Gọng kính nữ,1,0.0
126046247,Mắt kính lão cho người già đọc sách gọng nhựa giá rẻ TM102,49000,49000,dropship,OEM,0,0.0,0,Tama Luggage,5,Gọng kính nữ,4,0.0
171805738,Kính đọc sách gọng nhựa kiểu dáng đẹp nhiều màu có nhíp lò xo dành cho nam và nữ,49000,49000,dropship,OEM,6,4.3,0,Shop Kính Mắt AQ,7,Root,34,0.0
101219515,Gọng Kính TR90 Siêu Nhẹ Mềm Dẻo Siêu Bền Thời Trang –M9164,49000,49000,dropship,OURESS,0,0.0,0,Kính Mắt Ouress,9,Gọng kính nữ,1,0.0
47301060,Kính V SOUTHSIDE Mắt vuông unisex cho Nam và Nữ,109000,109000,dropship,OEM,4,5.0,0,THẾ GIỚI THỜI TRANG 24H,3,Thời Trang,26,0.0
119943205,Kính mắt 0 độ gọng kính tròn tai mèo chống ánh sáng xanh chống cận thị,31000,31000,dropship,OEM,1,5.0,0,thời trang mùa hạ,8,Gọng kính nữ,7,0.0
198562181,Mắt kính gọng kim loại thiết kế thời trang,75000,51300,tiki_delivery,OEM,2,3.0,0,Edgy Amora,4,Gọng kính nữ,5,31.6
141240723,"Gọng kính cận, kính chống ánh sáng xanh cho cả nam và nữ - KM51",70000,35000,dropship,OEM,2,5.0,0,247Shop,8,Gọng kính nữ,7,50.0
174370981,Gọng kính nhựa tr90 siêu nhẹ siêu bền thời trang OURESS - 1009,49000,49000,dropship,OURESS,0,0.0,0,Kính Mắt Ouress,9,Gọng kính nữ,1,0.0
170897483,Gọng kính hợp kim siêu bền siêu nhẹ - 3072,49000,49000,dropship,OURESS,0,0.0,0,Kính Mắt Ouress,7,Gọng kính nữ,0,0.0
35393549,Kính Nobita Tròn Xoe Giả Cận Các Màu KM02,50000,50000,tiki_delivery,OEM,13,4.7,0,New Sky Shop 18,7,Thời Trang,39,0.0
118012772,"Kính Giả Cận, Gọng Kính Giả Cận Nam Nữ Mắt Tròn Gọng Nhựa Dẻo Không Độ Chống Tia Bức Xạ Uv, Chống Ánh Sáng Xanh",58000,58000,dropship,LALAMIA,1,5.0,0,Kính Xinh,4,Gọng kính nữ,7,0.0
172176706,GỌNG KÍNH HỢP KIM SIÊU NHẸ HỢP THỜI TRANG – HÀNG CHÍNH HÃNG 8100,49000,49000,dropship,OURESS,0,0.0,0,Kính Mắt Ouress,13,Gọng kính nữ,1,0.0
205729591,Gọng kính kiểu dáng Giáng sinh dễ thương,38130,38130,dropship,OEM,0,0.0,0,SUNADO STORE,5,Gọng kính nữ,0,0.0
16293796,Kính Nobita Tròn Xoe Giả Cận Các Màu Siêu Dễ Thương KM02,50000,43000,tiki_delivery,OEM,25,4.6,0,New Sky Shop 18,4,Thời Trang,65,14.0
63107731,Kính Tròn Khung Kim Loại 3447_Giao Màu Ngẫu Nhiên ,77000,38500,tiki_delivery,OEM,1,5.0,0,Liên Minh 1974,6,Thời Trang,10,50.0
175167365,Kính râm kính mát mắt mèo heominhon giả cận thời trang sành điệu,35000,35000,dropship,OEM,0,0.0,0,Maxshop Độc,7,Gọng kính nữ,0,0.0
176559644,Gọng kính nhựa phối càng hợp kim siêu nhẹ siêu bền hợp thời trang Ouress 9278,49000,49000,dropship,OURESS,0,0.0,0,Kính Mắt Ouress,11,Gọng kính nữ,0,0.0
75516046,Mắt Kính Ngố Nobita,50000,43000,tiki_delivery,OEM,15,5.0,0,New Sky Shop 18,2,Gọng kính nữ,38,14.0
134261517,Kính V Tây Gọng Trong Suốt Màu Trắng - Kính Mát V Tây Thời Trang Cao Cấp - VTAY,49800,49800,dropship,OEM,0,0.0,0,BEMVN,2,Gọng kính nữ,0,0.0
192999886,Kính HotGirl Hàn Quốc Gọng Sắt Siêu Xinh,45000,42750,dropship,OEM,0,0.0,0,QuinQuin Store,2,Gọng kính nữ,1,5.0
170895692,Gọng kính hợp kim siêu bền siêu nhẹ - ST126,49000,49000,dropship,OURESS,0,0.0,0,Kính Mắt Ouress,6,Gọng kính nữ,0,0.0
115547599,Gọng Kính Nhựa Mắt Bầu Tròn Fom To,41000,41000,dropship,OEM,3,4.3,0,Gọng Kính Cận Store,4,Gọng kính nữ,6,0.0
115548006,Gọng Kính Cận Vintage,45000,45000,dropship,OEM,2,5.0,0,Gọng Kính Cận Store,9,Root,15,0.0
171507467,GỌNG KÍNH HỢP KIM SIÊU NHẸ HỢP THỜI TRANG – HÀNG CHÍNH HÃNG 33353,49000,49000,dropship,OURESS,0,0.0,0,Kính Mắt Ouress,9,Gọng kính nữ,0,0.0
101218926,GỌNG KÍNH HỢP KIM SIÊU NHẸ HỢP THỜI TRANG –  8507,49000,49000,dropship,OURESS,0,0.0,0,Kính Mắt Ouress,9,Gọng kính nữ,0,0.0
115548433,Gọng Kính Cận Mát Giả Cận Thời Trang,50000,50000,dropship,OEM,3,2.3,0,Gọng Kính Cận Store,3,Root,6,0.0
199535336,GỌNG KÍNH HỢP KIM SIÊU NHẸ HỢP THỜI TRANG – HÀNG CHÍNH HÃNG OURESS 9035,49000,49000,dropship,OURESS,0,0.0,0,Kính Mắt Ouress,1,Gọng kính nữ,0,0.0
174371088,Gọng kính nhựa tr90 siêu nhẹ siêu bền thời trang OURESS - 1007,49000,49000,dropship,OURESS,0,0.0,0,Kính Mắt Ouress,10,Gọng kính nữ,0,0.0
172126731,GỌNG KÍNH HỢP KIM SIÊU NHẸ HỢP THỜI TRANG – HÀNG CHÍNH HÃNG 8105,49000,49000,dropship,OURESS,0,0.0,0,Kính Mắt Ouress,11,Gọng kính nữ,1,0.0
174315551,Gọng kính nhựa tr90 siêu nhẹ siêu bền thời trang OURESS - 1003,49000,49000,dropship,OURESS,0,0.0,0,Kính Mắt Ouress,9,Gọng kính nữ,0,0.0
60158576,MẮT KÍNH CHỮ V THỜI TRANG ,49800,49800,dropship,OEM,0,0.0,0,BEMVN,2,Thời Trang,2,0.0
174379746,"Mắt kính trắng thời trang chống bụi gọng nhựa tròn K0148 unisex nam nữ style giả cận, phong cách tri thức, lịch sự",84000,45000,dropship,OEM,2,4.5,0,KIKOP Store,4,Gọng kính nữ,25,46.43
174316263,Gọng kính nhựa tr90 siêu nhẹ siêu bền thời trang OURESS - 1006,49000,49000,dropship,OURESS,0,0.0,0,Kính Mắt Ouress,10,Gọng kính nữ,1,0.0
11852921,Mắt kính Nobita - ZEPK65,39900,39900,dropship,OEM,2,3.0,0,Quà Mừng VinhPhu,3,Gọng kính nữ,86,0.0
161234673,"Kính chống ánh sáng xanh dùng để xem điện thoại, máy tính - KM63",70000,35000,dropship,OEM,0,0.0,0,247Shop,8,Gọng kính nữ,8,50.0
174316280,Gọng kính nhựa tr90 siêu nhẹ siêu bền thời trang OURESS - 1008,49000,49000,dropship,OURESS,1,4.0,0,Kính Mắt Ouress,10,Gọng kính nữ,4,0.0
172129132,GỌNG KÍNH HỢP KIM SIÊU NHẸ HỢP THỜI TRANG – HÀNG CHÍNH HÃNG 9381,49000,49000,dropship,OURESS,0,0.0,0,Kính Mắt Ouress,10,Gọng kính nữ,1,0.0
101218587,GỌNG KÍNH HỢP KIM SIÊU NHẸ HỢP THỜI TRANG – HÀNG CHÍNH HÃNG 8504,49000,49000,dropship,OURESS,0,0.0,0,Kính Mắt Ouress,4,Gọng kính nữ,0,0.0
171569756,GỌNG KÍNH TR90 PHỐI CÀNG HỢP KIM CAO CẤP BỀN ĐẸP THỜI TRANG – HÀNG CHÍNH HÃNG TRHK 9226,49000,49000,dropship,OURESS,1,5.0,0,Kính Mắt Ouress,9,Gọng kính nữ,1,0.0
198087850,Kính Lão Dành Cho Người Viễn Thị Đọc Sách Có Thể Xếp Gọn Có Nhìu Độ Và Màu Hộp Đựng Bán Riêng,42000,42000,dropship,OEM,0,0.0,0,BCB VIỆT NAM,11,Gọng kính nữ,0,0.0
162026679,Mắt kính nobita phong cách retro siêu dễ thương -ANCHI HOUSE,35000,35000,dropship,OEM,4,4.0,0,ANCHI HOUSE,8,Mắt kính,8,0.0
171504731,GỌNG KÍNH TR90 PHỐI CÀNG HỢP KIM CAO CẤP BỀN ĐẸP THỜI TRANG – HÀNG CHÍNH HÃNG TRHK MT063,49000,49000,dropship,OURESS,1,5.0,0,Kính Mắt Ouress,9,Gọng kính nữ,1,0.0
173433251,GỌNG KÍNH NHỰA PHỐI CÀNG HỢP KIM CAO CẤP BỀN ĐẸP THỜI TRANG – HÀNG CHÍNH HÃNG TRHK 9265,49000,49000,dropship,OURESS,0,0.0,0,Kính Mắt Ouress,11,Gọng kính nữ,0,0.0
172162817,GỌNG KÍNH TR90 PHỐI CÀNG HỢP KIM CAO CẤP BỀN ĐẸP THỜI TRANG – HÀNG CHÍNH HÃNG TRHK 9391,49000,49000,dropship,OURESS,0,0.0,0,Kính Mắt Ouress,9,Gọng kính nữ,0,0.0
53100634,Kính không tròng style Hàn Quốc ( không có mắt kính ),34800,34800,dropship,OEM,1,5.0,0,MPPshop,2,Thời Trang,2,0.0
20615414,Gọng kính cận giả NGỐ TRÒN siêu cute,30900,30900,dropship,OEM,1,4.0,0,THỊNH PHÁT SHOP,3,Thời Trang,2,0.0
35393317,Kính Giả Cận Nobita Tròn Xoe KM02,39000,39000,dropship,OEM,1,3.0,0,THỊNH PHÁT SHOP,7,Thời Trang,2,0.0
